Country,Restaurant Name,Sentiment,Review Title,Review Date,Review
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,First Class set menu and wine pairings,May 2019 •,"Intimate restaurant, excellent food and wine- as good as many M'lin* set menus for a vert reasonable price. Wine pairings great.

If you miss this place, you are missing out-highly recommended."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Great food, Friendly service, Fair prices",May 2019 •,"I visited the resturant with my wife for dinner. We are both vegeterian and found special and vaery tasty dishes, which were served by a friendly staff.
It was a unique dinner and I can defeneitly recommend it when visitng Rome."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Our favourite meal in Rome,Jun 2019 •,"We had a perfect dinner at Ad Hoc from start to finish. We were sat at a nice table near the windows and surrounded by bottles of wine. The wine list is very impressive and interesting, and the dishes we had were all fantastic, especially the beef tartare with truffles. The lady who served us (who we think is the manager) was extremely helpful and knowledgeable about wine, and recommended a very nice local red to go with our meal. In the end we even received olive oil gift from the restaurant!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Superb dinner,May 2019 •,"The place is very cosy and confortable;we had a nice private room for the 8 of us.
Food and coocking are excellent; truffle of course, but other dishes also. The choice of wines is huge, including magnums.
Service is very attentive with a delicate surprise for my wife's birthday."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent,Jun 2019 •,4 of us ate here on Saturday night. Excellent food and service throughout. Thoroughly enjoyed it all. Nice slow service which made a change from other restaurants. Would definitely recommend.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Great food and wine!,May 2019 •,Amazing food and atmosphere. We did the Roman style cuisine testing menu + the wine pairing and it did not disappoint. Great option if you can't make up your mind and want to try a lot of different things. The pasta with truffles was our favorite. And they even gave us a small bottle of olive oil to take home!
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Truffle Madness!,May 2019 •,"SO overdue for this review, I and my husband went last year for our honeymoon vacation in Italy. My esthetician suggested Ad Hoc and I'm super glad we went because they have a separate menu just of truffles! Book in advance online, it was very easy to do so. And upon arrival our waitress greeted us with some prosecco, super nice of her to do so. We tried the prix fix menu, of course  from the truffle menu. Everything was delicious and we were open to try everything. Each dish came with wine pairing, and portions were good. The staff is very sweet and talked about every dish we received. At the end of our meal the waitress gifted me their olive oil, and I have to say we left full and extremely happy. I would definitely go back when in Rome. :) The experience was memorable."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic,Jan 2019 •,"From start to finish this was one of my best experiences ever in Italy. The staff were so welcoming and friendly and answered every question we had also they helped us to combine our degustation menu with two bottles of wine . The food was incredible, we’ve had an amazing dinner.."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Excellent food, service and ambiance",May 2019 •,We had the degustation menu combined with the wines and it was divine. Be aware that they serve a lot of food and wine! You will be full and satisfied. The wine selection was particularly amazing. The service is also outstanding! I would go again next time I am in Rome :)
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Great dinner,May 2019 •,"Excellent food, excellent service !!!
We celebrated birthday and the chef and hosts were contributing to get a fantastic dinner"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastico!,May 2019 •,It begins with world class ambience in a beautifully decorated dining area surrounded by hundreds of bottles of wine! Then world class service  from a charming waitress who provided us a complimentary glass of prosseco and explained the menu for the evening. Finally the food was well prepared and excellently presented. All in all a must restaurant if you are ever in Rome!
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic dinner,May 2019 •,We had best time enjoying dinner at Ad Hoc. Food and wine was amazing - best we had in Rome during our trip. Waitresses provided top service - very friendly - we highly recommend this place if you visting Rome.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,You won’t find finer dining in Rome!,May 2019 •,"Dear Massimiliano, 

Firstly I would like to thank you, and your staff for an excellent night at your restaurant. As you know it was for my 50th birthday, and so it was a very special evening. From the moment we walked in “Roma” greeted us with smiles and showed us to our table. 

Nothing was too much trouble, and Roma explained how the menu worked, and if we wanted, we could change 1 or 2 of the dishes. The food was excellent, and everyone in our group said it was the best dining experience they had ever had! The wines were excellent too, and again, we could change them if needed. “Roma” explained in great detail about every food dish and the accompanying wine served with them. Which vineyard they came from and the grape used. 

We were initially going to go to Harry’s Bar, as I have visited there many times before when in Rome. May I say your food, wine and service exceeded any of these visits, and when we return to Rome, we will definitely be booking with you. 

Thank you so much, and please thank “Roma” and the chef for making a special evening, unforgettable."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Outstanding Dining Experience,Apr 2019 •,"Our evening at Ad Hoc proved to be fantastic in every way.  We had made reservations well in advance (a must) and we were seated in a beautiful dining room surrounded with shelves of wine bottles, beautifully lit.  We were immediately treated to complimentary glasses of prosecco while we viewed the menu.  I had the truffle tasting menu with wine pairings, and I highly recommend it.  It started with pumpkin blossoms with ricotta and truffles.  For primo, tonnarelli pasta with butter, parmesan and truffles.  For the main course I chose the braised beef cheeks with truffles.  This was followed by a selection of desserts.  The wine pairings were just right, and I was particularly pleased with the Amarone served with the beef.  Throughout, the service was attentive and cordial.  As a parting gift, we received a bottle of their own branded olive oil- an excellent reminder of a dining experience in Rome to be remembered."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Returned and not disappointed,May 2019 •,"If you like food then this is simply a must visit. The whole dining experience is amazing. Our second visit and we were prepared to eat well. I chose the tasting menu [land] with wine pairing and it was excellent. My wife had learnt from her previous experience and opted for something less substantial. 
Highlights in a meal of high quality were my wife's pasta/ragout with truffles and pretty much all of my selection. The wines matched beautifully and the waitresses were so knowledgeable and articulate. 

Truly amazing. Number 1 on my list of things to do should we visit Rome for a third time."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic choice for a special evening,Feb 2019 •,"After checking other reviews, I have chosen this restaurant to propose to my girlfriend on a lovely February evening in Rome. And I have been very happy with my choice! Quality of the food and wines is excellent, service is very friendly and they have gone over the limit to help me in order to make this special evening memorable. Highly recommended to anyone visiting Rome!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Graham,May 2019 •,"Wow. What a restaurant. What can I say. From start to finish this was one of my best  dining experiences ever. The staff were so welcoming, very friendly and knew their food and wine (which is very important in Italy). The food was incredible and the montepuociano I had was one of the best Iv ever tasted. The little touch of a free gift of their own olive oil when we left just summed up the quality and detail of the place. Couldn’t recommend highly enough."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fabulous!,May 2019 •,"Everything about Ad Hoc works. From the warm welcome to the lovely room which is decorated with a vast array of wine bottles. Service and quality always seem to be the key focus of the staff, we were seated and quickly given a complimentary and welcoming glass of prosecco while we made our choices from the menu. As with previous evenings we tried a variety of starters before moving onto the pasta/main courses. We also ordered some white wine by the glass and an excellent value Cabernet Sauvignon from the Hofstatter estate in the Alto Aldige.

The food was excellent, great flavor and top-quality ingredients. The Tonnarelli with butter, parmesan and truffle was especially memorable."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Absolutely incredible meal!,May 2019 •,This was our favourite meal of Rome. Between me and my boyfriend we shared the land tasting menu and the sea tasting menu with the wine pairings and it was absolutely delicious. The staff were very friendly and even gave us a bottle of olive oil to take away. 10/10 would recommend
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent dinner in a romantic setting,May 2019 •,"I did one of the tasting menus and loved everything on it. Pumpkin flowers, tartar, and my personal favorite was the carbonara three ways. Only downside is that by the time I got to the main course I was so full that I couldn't fully enjoy it - so come hungry! Service was great, they were very attentive and nice."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Dinner,May 2019 •,"Excelent quality, service, wines, place. Perhaps a little slow but they served us ""without reservation""."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Glad we booked,May 2019 •,"I had read on Trip Advisor about this restaurant and booked before we flew to Rome.  The only reservation I could get was at 9.30 on our last evening and I am so glad that we decided to go for it.  It is in a quiet (at night) side street between the Via del Corso and the river and the first thing we noticed on entering was the delicious smell of truffle.  It took us a very long time to choose what to eat as there was such a choice but in the end we went for one of the tasting menus with matching wines and every single bit of food on our plates was delicious, especially the truffled pasta.  The recommended wines were all red but they changed these to rose/white to suit our taste and were wonderful. All the waiting staff were female and were first rate.  I can't recommend this restaurant highly enough."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Great food, wonderful service",May 2019 •,"The service at Ad Hoc is wonderful, the wine list is the most impressive I have ever seen in my life. We had the roman and land tasting menu's - most of the food was wonderful, there were a few things that were just okay for me. Come very hungry because there is A LOT of food, and the portions are large. All in all, it's worth a trip - I can highly recommend the carbonara three ways, the suckling pig, the beef pasta/pea&asparagus ravioli course and the dessert."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Wonderful Dinner at Ad Hoc ..,May 2019 •,"We visited Ad Hoc whilst on a long weekend to Rome, we had booked before leaving London. Reservations in advance are a must. We arrived a little early, were given a warm welcome, told our table would be ready soon. Whilst we waited we savoured the warmth of the restaurant, the aroma of truffles & listened to the happy buzz of of diners having a great time. We were shown to our table after a few mins & served a complimentary glass of Italian Sparkling Wine to drink whilst we looked at the menus.  Everything on the menu sounded  absolutely delicious, we could have ordered everything! In the end of long deliberations we both decided on a taster menu, there was a choice of 4, so we could sample a little of many dishes! We made an excellent choice, everything we tasted we loved & the dishes were presented beautifully.  Truffle Pasta 10/10! Suckling Pork 10/10 Dessert of Italian Vanilla Creme & sponge 10/10 scrummy! You can also have wine to accompany each course of the taster menus, we chose white wine & were served a selection of excellent Italian wines & dessert wine.  The food & wine were all 10/10, but very best of all about Ad Hoc are the staff. They create a calm, happy, friendly, relaxed & attentive atmosphere. They were also very  knowledgeable about their menu & extensive Italian wine selection. It was a thoroughly enjoyable experience. Nothing was too much of an effort for them, it felt like dining with great friends. I hope I get to return again one day. Book Ad Hoc, you won’t regret it."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Wonderful Dinner,May 2019 •,"I chose Ad Hoc for our final dinner in Italy after three weeks traveling around the country with two other couples, Ad Hoc provided a wonderful finally to our trip. The food, service and atmosphere was impeccable. The sommelier Edna did a great job finding great wines from their extensive wine list. 
The decor of the remodeled restaurant provides an intimate dining experience. The food, all with black truffles was worth the price.

I would recommend Ad Hoc to anyone who wants a intimate wonderful dining experience in Rome."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Perfect venue for our 10th anniversary,May 2019 •,This restaurant excels in every respect. The staff were friendly but professional and helpful when it came to assisting with the menu. The wine list is huge but many wines are served by the glass. The real diamond here is the food which was exceptional. I had mentioned when booking that we were celebrating our anniversary and when we came to leave we were given a bottle of fizz which was a lovely touch. I would definitely recommend this restaurant. I will be going again next time I'm in Rome for sure. 10/10 all day long 👍
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Incredible dinner and location,May 2019 •,"Great dinner! Amazing high quality food, appetizer and pre pudding offered by them despite a la carte menù. Mix of traditional Roman dishes and high end cousine. Very nice ambiance, tables surrounded by the broad and varied collection of wine that As Hoc cantine offers (the wine list is 200 pages!).
Relaxed but not too slow pace. Reasonably priced high quality food.
Amazing dinner experience!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Insane birthday dinner with course after course of great food and wine,May 2019 •,"My boyfriend booked this as a surprise for my birthday and it did not disappoint. We had the truffle dining experience which involved several courses surrounding featuring truffles. By the end we had 12 courses as the added extras just kept coming. The food was delicious and definitely meant we tried stuff we wouldn’t normally have, although by the end it’s safe to say I couldn’t eat it all. We had the added wine tasting experience which included good quality wines from local regions at a very reasonable price so would highly recommend adding this. 

The restaurant service was great. The staff were attentive and very welcoming and even brought my dessert out with a candle in and sang to me happy birthday in Italian. They after gave me a little bottle of olive oil to take home from their local production site. It was a lovely touch!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent Italian Cuisine - Wonderful Atmosphere - Friendly Service,Apr 2019 •,Very nice restaurant - excellent Italian food as expected - friendly and courteous service. No complaint. Can be recommended 100%.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Don’t eat for 24 hrs before,May 2019 •,"We booked in advance after reading the reviews and it did not disappoint! We were greeted with a free prosecco on arrival and chose the land tasting menu with drink pairing. We were given complimentary pre starter, pre dessert & post dessert as well as the 4 courses offered. It was so much food, we were totally stuffed. It was an amazing dining experience made better by the friendly staff for which nothing was too much trouble, even got a free bottle of olive oil to take home. If you’re in Rome looking for something a little special then this is your place.

,"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Nice spot near Piazza Colonna,May 2019 •,"Very good food, nice ambience. The service was a little abrupt, but other than that, it’s a great spot."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Great food, wonderful wine and fun staff.",May 2019 •,"Ad Hoc was recommended and booked for us by Anna at our favorite hotel The First Roma. Its a fantastic warm place with wine boxes lining the walls and candles on the tables.  It's in a fantastic part of town only a fifteen-minute walk from the Trevi Fountain. 
My fiancee is a huge foodie and we eat at some of the best restaurants in the world. The food at Ad Hoc is at a really affordable price point, and for the dining experience we had, we were surprised it didn't cost more. We had the tasting menu with matching wines and were blown away. 
We are back in Rome at the moment and couldn't get a table, and we understand why. 
It's wonderful. ...go!  

Adam"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Highly Recommend!,May 2019 •,We ate supper at Ad Hoc and we were a bit worried about how expensive it would be but the prices were reasonable for the quality of the food.  We were greeted with sparkling wine in a warm and inviting wine library.  The tasting menu with wine pairings was excellent and the service outstanding.  They even gifted our wives a small bottle of their house olive oil...nice touch.  Would go back there in a heartbeat!
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Brilliant meal, lovely setting",Mar 2019 •,"Booked a meal here for me and my boyfriend whilst visiting Rome for his birthday and they did not disappoint! Booked this purely on all the great reviews. 
I had let the restaurant know prior that we were visiting for a birthday and they had kindly brought out a dessert singing happy birthday (to my boyfriend embarrassment) 
Everything from the glass of Prosecco to start, enters, starters, mains and desserts was excellent.
Would highly recommend a visit when in Rome. 
I had cod starter, my boyfriend had the meat platter I think?
I had octopus spaghetti and he had salmon ravioli 
Everything was beautiful."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Wine wine wine!  And suckling pig!,May 2019 •,"The ambience is wonderful. The staff is outstanding. Paula listened to our wine preferences and then selected 4 bottles to choose from, giving great information on them and detail about why we might like each. The suckling pig is to die for."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Return visit as impressive as the first,Apr 2019 •,Our first visit to this restaurant was in 2012.  My wife and I were so impressed with the dining experience that we booked a table for us and 6 of our friends as soon as we knew we would be returning to Rome in April 2019.  All 8 of us agreed that this what the best meal we had during our time in Rome and have been talking about the experience ever since. This is the type of restaurant where you let the waiter or waitress tell you what to order and sit back and enjoy the experience.  I would not hesitate to recommend this restaurant to anybody visiting Rome and we will certainly be back again on our next trip to Italy.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Romantic restaurant with fab food!,May 2019 •,"One word sums up this restaurant, wow! Me and my boyfriend wanted a fancy meal for our last night in Rome and this place was the perfect choice. From our arrival we were looked after, the staff were attentive and knowledgable from the wine to the food. Speaking of the wine, the wine list is huge and gives you a break down by region. Then the food! It was amazing. I had the cod to start and it was one of the best things I had all trip. Would definitely recommend this restaurant to anyone. It is pricy but so worth it."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,We enjoyed every moment....,Apr 2019 •,"It was my wife's birthday and our first visit to Rome. Ad Hoc looked the perfect place for a celebration meal and we weren't disappointed. The ambiance is perfect, the staff attentive and knowledgeable without being overbearing, the wine excellent and the food marvellous. We had the Roman and The Sea tasting menus and every last mouthful was beautifully served and tasted delicious. I particularly enjoyed the Black Truffle Carbonara and my wife loved the Octopus. The wines were perfectly matched to each course. I would return without hesitation."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Lovely!,Apr 2019 •,"I don't know how we managed to miss this on previous trips, but am thrilled we tried it on this trip.  A charming, welcoming dining room with a fabulous wine list.  Food was absolutely delicious, well prepared and beautifully presented.  A wonderful evening."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Good food but spendy,May 2019 •,Our visit to the Ad Hoc was very pleasant. We had a 5 course meal and everything tasted good. This was my wife’s favorite place because of the selection of wine. We left paying $150 for dinner and that was with the 10% discount we found for booking in advance.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fabulous restaurant,Apr 2019 •,I took my 11 year old grandson here for the last night of our trip to Rome on Tuesday 9th April 2019. The ambience food and service was second to none. If ever in Rome again we would definitely return. It is worth saying that although 11 years old my grandson loves smart restaurants and fine dining so this was perfect for him.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent! Superb dinner experience.,Apr 2019 •,"Celebrated our 26 year anniversary with a taste menu dinner with wine package - Food, wine, service and environment was superb
Thank you AdHoc :-)"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Perfect dining experience at Ad Hoc Restaurant.  HIGHLY RECOMMEND!!!,Mar 2019 •,"My wife and I celebrated our 20 year Anniversary at Ad Hoc Restaurant on March 26.  We could not have chosen a better restaurant!  Our menu choice that evening was the 'Seafood Tasting' that included wine.

We arrived at 7:00pm and left at 11:30pm.  Yes, we were there 4 1/2 hours, and loved every minute of it!  From your gracious hostess the moment we walked in, perfect service, incredible courses, and perfectly matched wines, our dinner far exceeded our hopes and expectations.  We were offered a complimentary glass of Prosecco as we arrived, and even offered a very thoughtful 'thank you' gift for visiting as we departed.

20 years ago my wife and I honeymooned in France, France at a restaurant that FODOR's at the time rated the #1 restaurant in the world.  We spent 4 hours for dinner their that evening.  We rate our dinner experience at Ad Hoc Restaurant every bit as memorable and enjoyable as our dinner in France.

I HIGHLY RECOMMEND to anyone visiting Rome to make sure that you dine at AD HOC Restaurant.  It is reasonably priced, food is over the top outstanding as well as the service."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent!!!!,Mar 2019 •,"Great people , Great place ! really enjoyed my time in the restaurant + great great food!
Highly recommend this place for couples + buisness + family."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic!,Apr 2019 •,"We had an outstanding  meal here.  Upon being seated, the hostess brought us complimentary glasses of Prosecco, which was a very nice gesture.  My daughter and I shared the pumpkin blossoms, stuffed with ricotta cheese and asparagus.  Lightly battered and fried, they were delicious!  My husband had Vermicelli with octopus-
With garlic, oil, chilli pepper, cherry tomatoes and pecorino di fossa cheese, while my son-in law had the stuffed cannelloni.  For main courses, my daughter had the lamb special, my son-in-law had the Tuscany beef fillet erved with buttered spinach and roasted potatoes, and I had the vermicelli with octopus.  We were so stuffed, we did not order dessert, but we were brought a tower of Italian cookies, and other delights.  This meal was fabulous!  The owner brought the women a small bottle of virgin olive oil, and the men got the bill!!!!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Fantastic meal for a special occasion,Apr 2019 •,"We booked in advance for my birthday night in Rome. We chose the tasting menu, both had the land option and were not disappointed. The best food we ate in Rome. The wines with the courses were beautiful and the service was excellent. The staff were happy to explain everythung on the plates and the wines that accompanied them. I would recommend to anyone, slightly more expensive so maybe for a special occasion."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Great great restaurant! Must visit when in Rome,Apr 2019 •,"We had a very nice evening in this restaurant. The food was very tastefull & the service was beyond great! Very kind staff that will help you & have very good knowledge of their products and wine. Also, it was my birthday and they suprised me with dessert! When in rome —> go to this restaurant!! We do recommend you to make a reservation!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Tasting Menu “Sea”,Apr 2019 •,"A great place with italian food and wine!!
Very friendly staff, GREAT FOOD & Wine!!
For us the best place in Rom!!
We will be back for sure!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Great place,Mar 2019 •,"One of the best restaurants I have ever eaten in and I have eaten in many.
Great food and service.
I have recommended the restaurant to friends and will definitely return myself."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Experience not to forget,Mar 2019 •,"Contrary to many restaurant in this part of Rome, this is not a touristic place, but a nice, quiet dining experience. Excellent and very attended staff makes your dining experience unforgettable. We had menu, that was well balanced in quality and quantity, accompanied by carefully selected wines, it was also stress free to make a choice, as menu let us to try many different, and all excellent dishes. If next time in Rome, we will surely return. I hope the reader finds this review interesting and will book the table at Ad Hoc - its worth it..."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Birthday party,Apr 2019 •,"It was my daughter's 19th birthday and I recommended her to gather with her friends for dinner.
We chose Ad Hoc as fine dining restaurant with beautiful ambiance. 
What a wonderful place!
Food, staff, wines, tasting menus- ALL EXCELLENT. 
And special care for my big girl!
 😍🥰
Thank you All for making her evening so special! 
Grazie mille!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Anytime,Mar 2019 •,"Nice, good, superb - that is the words. 
We would go there Anytime Again.
It is a “must do” on a bucket list for Rome"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,In expected surprise,Mar 2019 •,"We were looking for a place for dinner one night in Rome and happened upon Ad Hoc. 
Very pleasant surprise. Food was outstanding, the wine selection was excellent, the truffles divine and the service was very friendly. 
We truly enjoyed our meal."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Fabulous food, atmosphere and staff",Apr 2019 •,"I made a reservation at Ad Hoc for our first evening in Rome, the food was excellent as was the service and atmosphere. We enjoyed it so much we made a reservation for our final night and again everything was excellent. On our first visit we chose from the a la carte menu for our second visit we chose the ‘Land’ tasting menu, both were delicious and would highly recommend Ad Hoc to anyone visiting Rome. 
Thank you for two fabulous evenings."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,A perfect evening,Apr 2019 •,"After doing a great deal of research before booking this restaurant I was delighted to find that it more than exceeded our expectations.
The warm welcome we received allowed us to relax from the moment we entered this beautiful restaurant. The ambiance enhances the experience with thoughtful lighting, enough table space and a little background music.
Further welcomed with glass of dry Prosecco we settled at our more than comfortable table.
My wife chose the Roman tasting menu whilst I selected the Land tasting menu both with wine pairings.
 At 85 euros each (10% discount if you book online) it proved to be great value for money.
Highlights from an extensive offerings were the ravioli filled with cheese with asparagus and cream.
Beef tartar, carbonara with truffle and the desert of soft Roman cake with cherry.
Amazing food complimented with an array of rich tasting wines.
Please visit you will not be disappointed."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,exilent,Mar 2019 •,Delicious food and wine. Recomended if your in Rome. Best meal we've had during our visit. Meet up hungry
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Excellent!!,Mar 2019 •,The food here is amazing! Yes it's a little pricey but as it's fine dining it's worth it. And you get a lot of food for your money unlike some fine dining places. There's a few tasting menu options (one dedicated to truffles!) Or you can order each course from the normal menu. Servers were all really friendly and can help choose the wine (there is a huge book to choice from!) And there's a few little nice surprises as well just to top off the experience. Would recommend to go when you've plenty time to enjoy each course and the atmosphere.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Unbelievable food - fantastic service!,Feb 2019 •,"Ad Hoc was an amazing experience from start to finish - I booked this reservation a few weeks ahead of a family trip to Rome after reading some mommy blog that said it was kid friendly (I would say 12+) wine bar. I e-mailed the restaurant to alert them to an allergy that my step sons have and when we arrived, everyone was aware of the allergy and they extremely accommodating with the menu and the service was great throughout dinner. Now, on to the food - unbelievable! I knew I loved truffle, but this was beyond my expectations - truffle EVERYTHING, you can literally have everything on the menu with truffle. I loved the truffle so much that I even tried to make another reservation for a free night we had a few days later, but unfortunately they were fully booked. I can't say enough great things, the staff was great, the restaurant itself was beautiful, the wine selection was excellent and the food was amazing!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Superb cuisine featuring truffles every night,Mar 2019 •,"What a find! This restaurant vastly exceeded our expectations.  Superb food, friendly and helpful staff, and a massive wine list.  Sommelier was terrific in helping us make a great, reasonably priced selection."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Absolutely fantastic!!,Mar 2019 •,"I booked this restaurant as part of my girlfriends 30th birthday several months before heading to Rome based on a lot of the reviews below, and I am so happy that I did! 

Upon arrival we were greeted by a lovely waitress who showed us to our table and took our jackets. A few minutes later two glasses of prosecco arrived at the table which was a lovely touch. There is an extensive wine list by the glass or bottle and we opted for a glass of wine each (then another 2 more after our mains)

There are several options for dinner, such as the tasting menus, with or without paired wines as well as a tasting menu with  or without truffles for those who fancy something slightly different. 

We went for the Ad Hoc tasting of starters - beef tartare, roulade with prosciutto and buffalo cheese, and pumpkin blossom with ricotta and basil and they were all very tasty! 

We opted for a selection of mains (where you can try two different mains but as a smaller portion) I went for Seabass rolled in zucchini and beef cheek, and my girlfriend went for suckling pig and breaded cod fish. We were very happy with our choices as they were so very tasty and the portion size was just right. 

Upon requesting the bill, the waitress said she would be a few minutes. Upon her return she cam back with a chocolate and cream dessert with a candle in it singing happy birthday  - much to the embarrassment of my girlfriend! It was a lovely touch by the waitress/restaurant. 

I cannot fault this place at all - superb wine list, incredible food and fantastic hospitality! I would definitely recommend making a reservation and nex time I am back in Rome will definitely be heading back"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Tour of the Coliseum and Vatican,Feb 2019 •,My wife and I dined at Ad Hoc in Feb.  We are from Northern California and have dined at several of the Michelin starred restaurants in Napa Valley. Our experience at Ad Hoc with both service and food rivaled any of the restaurants we have dined at in Napa Valley. I highly recommend Ad Hoc.
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Best restaurant in Rome,Dec 2018 •,"My girlfriend and I have been in Rome at several occasions and this restaurant is by far the best we have been at. Great atmosphere, tasty menus and outstanding service."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,The best meal I had in my 12 days Italy trip!,Feb 2019 •,I still remember the scents of truffles when the first dish arrived! The truffle set with wine pairing is highly recommended as the truffles are so fresh and match with the dishes! Personnally I prefer the carbonara most! The pasta is well cooked with cheese and the truffles still stand out! The wine pairing is good too and served by knowledgeable staff. The price is fair considering the food quality and the overall dining experience. I'd love to come back if there is a chance :)
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,A bilingual beauty,Feb 2019 •,We had a fantastic evening in Ad Hoc when we last visited Rome at the end of February.  The waitress even indulged my pathetic attempts at Italian and gave me both menus so i could cheat if needed!  The food is really lovely here - very imaginatively presented.  We didn't go with the tasting menu but chose from the a la carte which had something for everyone. The complimentary prosecco on arrival was a lovely touch and we got some great tips for our wine selection.  The service was extremely professional but warm at the same time. The bill was very reasonable for the quality and overall experience.  The gift of a bottle of olive oil when we left was a big but very welcome surprise.  You should try this restaurant!
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,Definitely high end,Mar 2019 •,"I'm sure they are aiming for a Michelin star. But they still have a way to go. Nice staff even when they are busy. Had a tasting menu with wine included which gave us starters, a selection of pastas. Excellent. Pork and fish for mail course. Interesting and nicely presented. Absolutely worth trying if you want something else than the pizza/pasta places. Fair price too  EUR 85."
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,One of the best in Rome!,Mar 2019 •,"Wow - superb restaurant!

Truffle dishes are a must, we didn’t opt for a tasting menu and instead we tried a few pasta dishes and highly recommend them. 

Service was fantastic, very knowledgable with explaining the truffles and wider menu.

It was a celebratory dinner for birthday and they very kindly brought dessert with a candle which was a lovely surprise!

Great ambience - see the photos. 
A gem of a restaurant and I highly recommend it!"
Italy,Ad Hoc Ristorante (Piazza del Popolo),Positive,"Great food, fun and attentive staff - Great experience!",Aug 2018 •,My partner and I read about Ad Hoc and decided to try it. We had the tasking menu and were not disappointed. We've tried many fantastic restaurants in Rome. This one is up - not only the food was fantastic but the whole experience. The staff was fantastic and brought also some fun to our experience. Thank you Massimiliano and team! We will be back for sure. Thomas & Murillo
